Name,Counts,Gender,Arek,Kinga,Counts_2022
OSWALD,366,male,Unknown,Unknown,0.0
ETHAN,365,male,Unknown,Unknown,4.0
RAYAN,362,male,Unknown,Unknown,5.0
MAKARY,361,male,Unknown,Unknown,7.0
SERGIU,360,male,Unknown,Unknown,0.0
SAMBOR,357,male,Unknown,Unknown,8.0
FRANCISCO,356,male,Unknown,Unknown,2.0
CHARLES,355,male,Unknown,Unknown,0.0
KRZESIMIR,355,male,Unknown,Unknown,9.0
GHEORGHE,353,male,Unknown,Unknown,0.0
PAOLO,352,male,Unknown,Unknown,0.0
JASON,351,male,Unknown,Unknown,2.0
XAWERY,348,male,Unknown,Unknown,0.0
FELICJAN,345,male,Unknown,Unknown,12.0
BASTIAN,344,male,Unknown,Unknown,14.0
TYMOFII,342,male,Unknown,Unknown,56.0
FEDERICO,341,male,Unknown,Unknown,2.0
AHMET,340,male,Unknown,Unknown,0.0
GNIEWKO,340,male,Unknown,Unknown,21.0
TYBERIUSZ,338,male,Unknown,Unknown,2.0
WASYL,337,male,Unknown,Unknown,0.0
MARTYN,336,male,Unknown,Unknown,0.0
JACK,335,male,Unknown,Unknown,0.0
WITALIJ,334,male,Unknown,Unknown,0.0
VLADISLAV,331,male,Unknown,Unknown,19.0
STEPHEN,330,male,Unknown,Unknown,0.0
AMIT,329,male,Unknown,Unknown,0.0
CONSTANTIN,328,male,Unknown,Unknown,0.0
BAZYL,327,male,Unknown,Unknown,0.0
LORENZO,327,male,Unknown,Unknown,7.0
ROBIN,326,male,Unknown,Unknown,0.0
ISMAIL,324,male,Unknown,Unknown,0.0
LOUIS,324,male,Unknown,Unknown,5.0
WINICJUSZ,324,male,Unknown,Unknown,0.0
PHILLIP,323,male,Unknown,Unknown,0.0
VASILI,323,male,Unknown,Unknown,0.0
WADIM,323,male,Unknown,Unknown,0.0
ARTSIOM,322,male,Unknown,Unknown,0.0
JAVIER,321,male,Unknown,Unknown,0.0
NORMAN,321,male,Unknown,Unknown,0.0
SEAN,321,male,Unknown,Unknown,0.0
SANTIAGO,320,male,Unknown,Unknown,7.0
HEORHII,319,male,Unknown,Unknown,2.0
EMMANUEL,318,male,Unknown,Unknown,4.0
VIACHASLAU,316,male,Unknown,Unknown,0.0
SYLWIUSZ,315,male,Unknown,Unknown,0.0
APOLONIUSZ,314,male,Unknown,Unknown,3.0
BRANDON,314,male,Unknown,Unknown,0.0
MEDARD,313,male,Unknown,Unknown,0.0
ANDREY,312,male,Unknown,Unknown,5.0
TYMUR,311,male,Unknown,Unknown,27.0
DUMITRU,310,male,Unknown,Unknown,0.0
VALENTIN,305,male,Unknown,Unknown,2.0
ARMEN,304,male,Unknown,Unknown,0.0
ARMAND,303,male,Unknown,Unknown,0.0
GREGORY,302,male,Unknown,Unknown,0.0
SIMONE,300,male,Unknown,Unknown,0.0
HASAN,298,male,Unknown,Unknown,0.0
SVEN,298,male,Unknown,Unknown,0.0
MARCELO,297,male,Unknown,Unknown,0.0
BEN,296,male,Unknown,Unknown,0.0
CLAUDIO,296,male,Unknown,Unknown,0.0
DAVIT,295,male,Unknown,Unknown,0.0
OMER,295,male,Unknown,Unknown,0.0
PIERRE,292,male,Unknown,Unknown,0.0
AHMAD,291,male,Unknown,Unknown,0.0
IEVGENII,289,male,Unknown,Unknown,0.0
LARS,288,male,Unknown,Unknown,3.0
OSTAP,288,male,Unknown,Unknown,20.0
KIRYL,283,male,Unknown,Unknown,0.0
DASTIN,281,male,Unknown,Unknown,0.0
DOBROMIR,281,male,Unknown,Unknown,7.0
WITOSŁAW,281,male,Unknown,Unknown,0.0
NOEL,280,male,Unknown,Unknown,6.0
TIMUR,279,male,Unknown,Unknown,68.0
MATVII,278,male,Unknown,Unknown,106.0
MAXIME,278,male,Unknown,Unknown,2.0
MURAT,278,male,Unknown,Unknown,2.0
DENIZ,276,male,Unknown,Unknown,0.0
HENADZI,275,male,Unknown,Unknown,0.0
MYRON,274,male,Unknown,Unknown,13.0
OLEKSANDER,274,male,Unknown,Unknown,4.0
MIROSLAV,273,male,Unknown,Unknown,10.0
ANDRÉ,272,male,Unknown,Unknown,0.0
GEORGIOS,271,male,Unknown,Unknown,0.0
NIKO,271,male,Unknown,Unknown,9.0
ARIAN,270,male,Unknown,Unknown,3.0
DMITRY,270,male,Unknown,Unknown,4.0
GOTFRYD,270,male,Unknown,Unknown,0.0
HARRY,270,male,Unknown,Unknown,2.0
ANDRE,269,male,Unknown,Unknown,0.0
TELESFOR,269,male,Unknown,Unknown,0.0
KONSTANTIN,268,male,Unknown,Unknown,4.0
CONRAD,267,male,Unknown,Unknown,0.0
PETR,266,male,Unknown,Unknown,0.0
JEREMY,265,male,Unknown,Unknown,0.0
RAPHAEL,265,male,Unknown,Unknown,0.0
ROY,265,male,Unknown,Unknown,0.0
JAREMA,264,male,Unknown,Unknown,3.0
MATHIAS,263,male,Unknown,Unknown,0.0
AMBROŻY,262,male,Unknown,Unknown,2.0
SERGEI,260,male,Unknown,Unknown,0.0
RUSTAM,259,male,Unknown,Unknown,2.0
JÜRGEN,258,male,Unknown,Unknown,0.0
ELIAS,256,male,Unknown,Unknown,5.0
STANISLAU,256,male,Unknown,Unknown,0.0
ALON,255,male,Unknown,Unknown,0.0
DOBIESŁAW,255,male,Unknown,Unknown,0.0
MARIUS,255,male,Unknown,Unknown,0.0
FRANEK,254,male,Unknown,Unknown,19.0
STEFANO,254,male,Unknown,Unknown,0.0
CELESTYN,253,male,Unknown,Unknown,2.0
RICCARDO,253,male,Unknown,Unknown,0.0
NATANAEL,252,male,Unknown,Unknown,7.0
SAMI,251,male,Unknown,Unknown,0.0
ERICH,250,male,Unknown,Unknown,0.0
NIKOLAY,250,male,Unknown,Unknown,0.0
SŁAWEK,250,male,Unknown,Unknown,0.0
MIKITA,249,male,Unknown,Unknown,2.0
GAWEŁ,248,male,Unknown,Unknown,2.0
DMITRII,246,male,Unknown,Unknown,3.0
GÜNTER,245,male,Unknown,Unknown,0.0
DAMAZY,242,male,Unknown,Unknown,0.0
RADZISŁAW,242,male,Unknown,Unknown,0.0
SIERGIEJ,242,male,Unknown,Unknown,0.0
TOMER,242,male,Unknown,Unknown,0.0
YUVAL,242,male,Unknown,Unknown,0.0
GILBERT,241,male,Unknown,Unknown,3.0
SOBIESŁAW,241,male,Unknown,Unknown,0.0
ABDUL,240,male,Unknown,Unknown,0.0
ANTOINE,240,male,Unknown,Unknown,0.0
JOSÉ,240,male,Unknown,Unknown,0.0
GABRIELE,239,male,Unknown,Unknown,0.0
JENS,238,male,Unknown,Unknown,0.0
JOHANN,238,male,Unknown,Unknown,0.0
ALEXEY,237,male,Unknown,Unknown,0.0
ERHARD,237,male,Unknown,Unknown,0.0
TIM,237,male,Unknown,Unknown,0.0
IDO,236,male,Unknown,Unknown,0.0
MAGOMED,236,male,Unknown,Unknown,0.0
RALF,236,male,Unknown,Unknown,0.0
DOBROSŁAW,235,male,Unknown,Unknown,0.0
RADEK,235,male,Unknown,Unknown,2.0
DARIO,234,male,Unknown,Unknown,0.0
VAN,233,male,Unknown,Unknown,0.0
ABRAHAM,231,male,Unknown,Unknown,0.0
LUKA,230,male,Unknown,Unknown,41.0
RENE,230,male,Unknown,Unknown,0.0
DANIELE,229,male,Unknown,Unknown,0.0
EMRE,229,male,Unknown,Unknown,0.0
PETRU,228,male,Unknown,Unknown,0.0
GREGOR,227,male,Unknown,Unknown,0.0
MOSHE,227,male,Unknown,Unknown,0.0
TAL,227,male,Unknown,Unknown,0.0
BRAIAN,226,male,Unknown,Unknown,0.0
EYAL,226,male,Unknown,Unknown,0.0
CHRISTOPHE,225,male,Unknown,Unknown,0.0
PASKAL,225,male,Unknown,Unknown,0.0
DYONIZY,223,male,Unknown,Unknown,0.0
JONAS,222,male,Unknown,Unknown,4.0
MAHMOUD,220,male,Unknown,Unknown,0.0
MODEST,220,male,Unknown,Unknown,0.0
VITALIE,218,male,Unknown,Unknown,0.0
BERND,217,male,Unknown,Unknown,0.0
FRANZ,215,male,Unknown,Unknown,0.0
NIKOLAOS,215,male,Unknown,Unknown,0.0
WINCENT,215,male,Unknown,Unknown,25.0
GNIEWOSZ,214,male,Unknown,Unknown,10.0
NIKOLA,214,male,Unknown,Unknown,0.0
BERNHARD,212,male,Unknown,Unknown,0.0
KAREN,211,male,Unknown,Unknown,0.0
LOTAR,211,male,Unknown,Unknown,0.0
MOHAMAD,211,male,Unknown,Unknown,0.0
WILLI,211,male,Unknown,Unknown,0.0
RAUL,209,male,Unknown,Unknown,0.0
GENNADII,208,male,Unknown,Unknown,0.0
ALEKSANDAR,207,male,Unknown,Unknown,0.0
CHRISTOS,207,male,Unknown,Unknown,0.0
KAJ,207,male,Unknown,Unknown,7.0
UWE,207,male,Unknown,Unknown,0.0
VYACHESLAV,206,male,Unknown,Unknown,3.0
GEORGI,205,male,Unknown,Unknown,0.0
LEW,205,male,Unknown,Unknown,33.0
PAULO,205,male,Unknown,Unknown,0.0
RAINER,205,male,Unknown,Unknown,0.0
SALVATORE,205,male,Unknown,Unknown,0.0
YOAV,205,male,Unknown,Unknown,0.0
KANSTANTSIN,204,male,Unknown,Unknown,0.0
NICOLAI,204,male,Unknown,Unknown,0.0
BOŻYDAR,203,male,Unknown,Unknown,0.0
ALEK,202,male,Unknown,Unknown,11.0
NOAM,202,male,Unknown,Unknown,0.0
LUIGI,201,male,Unknown,Unknown,0.0
PIETRO,201,male,Unknown,Unknown,0.0
ILIA,200,male,Unknown,Unknown,8.0
JANISŁAW,200,male,Unknown,Unknown,0.0
GUSTAVO,199,male,Unknown,Unknown,0.0
VEACESLAV,199,male,Unknown,Unknown,0.0
ABDULLAH,198,male,Unknown,Unknown,0.0
NICOLA,198,male,Unknown,Unknown,0.0
EGON,197,male,Unknown,Unknown,0.0
LEV,197,male,Unknown,Unknown,50.0
MASSIMO,197,male,Unknown,Unknown,4.0
ARMAN,196,male,Unknown,Unknown,0.0
MATEO,196,male,Unknown,Unknown,5.0
NESTOR,196,male,Unknown,Unknown,8.0
SEMEN,196,male,Unknown,Unknown,3.0
THEO,196,male,Unknown,Unknown,11.0
DANYIL,195,male,Unknown,Unknown,14.0
OTTON,195,male,Unknown,Unknown,0.0
JULIEN,194,male,Unknown,Unknown,0.0
RAMI,194,male,Unknown,Unknown,0.0
HEINRICH,193,male,Unknown,Unknown,0.0
URBAN,193,male,Unknown,Unknown,0.0
ALEXEI,192,male,Unknown,Unknown,0.0
ANDRES,192,male,Unknown,Unknown,0.0
MATHIEU,192,male,Unknown,Unknown,0.0
YUSUF,192,male,Unknown,Unknown,0.0
ZAKHAR,192,male,Unknown,Unknown,26.0
ANTONY,191,male,Unknown,Unknown,4.0
ITAY,190,male,Unknown,Unknown,0.0
LUKE,190,male,Unknown,Unknown,0.0
DARIUS,189,male,Unknown,Unknown,0.0
DIMITRIOS,189,male,Unknown,Unknown,0.0
ISRAEL,189,male,Unknown,Unknown,0.0
TOMÁŠ,189,male,Unknown,Unknown,0.0
HASSAN,188,male,Unknown,Unknown,0.0
NIKOLAI,188,male,Unknown,Unknown,0.0
SAJMON,188,male,Unknown,Unknown,2.0
HLIB,186,male,Unknown,Unknown,3.0
MATIAS,186,male,Unknown,Unknown,0.0
NIKOS,186,male,Unknown,Unknown,0.0
MAIK,185,male,Unknown,Unknown,0.0
MIŁOSŁAW,185,male,Unknown,Unknown,0.0
ENRICO,184,male,Unknown,Unknown,0.0
DIRK,183,male,Unknown,Unknown,0.0
KONSTANTINOS,183,male,Unknown,Unknown,0.0
VINCENZO,183,male,Unknown,Unknown,0.0
DACJAN,182,male,Unknown,Unknown,0.0
YEVGEN,182,male,Unknown,Unknown,0.0
RON,181,male,Unknown,Unknown,0.0
SATURNIN,181,male,Unknown,Unknown,0.0
ANDREJ,180,male,Unknown,Unknown,0.0
DMITRIJ,180,male,Unknown,Unknown,7.0
IRAKLI,180,male,Unknown,Unknown,0.0
MARCOS,180,male,Unknown,Unknown,0.0
MAURO,180,male,Unknown,Unknown,0.0
SANDRO,180,male,Unknown,Unknown,0.0
ANGEL,179,male,Unknown,Unknown,2.0
FELIPE,179,male,Unknown,Unknown,0.0
IURIE,179,male,Unknown,Unknown,0.0
GORAN,178,male,Unknown,Unknown,3.0
CARLO,177,male,Unknown,Unknown,0.0
ULRICH,177,male,Unknown,Unknown,0.0
ORI,176,male,Unknown,Unknown,0.0
RODRIGO,175,male,Unknown,Unknown,0.0
WENANCJUSZ,175,male,Unknown,Unknown,0.0
FRANCIS,174,male,Unknown,Unknown,0.0
JOÃO,174,male,Unknown,Unknown,0.0
MATTIA,174,male,Unknown,Unknown,0.0
VALERIU,174,male,Unknown,Unknown,0.0
EMIR,173,male,Unknown,Unknown,8.0
NIR,173,male,Unknown,Unknown,0.0
STANLEY,173,male,Unknown,Unknown,0.0
ADRIANO,172,male,Unknown,Unknown,2.0
DONALD,172,male,Unknown,Unknown,0.0
RODION,172,male,Unknown,Unknown,3.0
TEO,172,male,Unknown,Unknown,21.0
BARNABA,171,male,Unknown,Unknown,0.0
CEZAR,171,male,Unknown,Unknown,0.0
ISLAM,171,male,Unknown,Unknown,0.0
MINH,171,male,Unknown,Unknown,0.0
WOJTEK,171,male,Unknown,Unknown,6.0
YAUHEN,169,male,Unknown,Unknown,0.0
ALESSIO,167,male,Unknown,Unknown,2.0
ARMANDO,167,male,Unknown,Unknown,0.0
ISAAC,167,male,Unknown,Unknown,0.0
MAXIMILLIAN,167,male,Unknown,Unknown,0.0
ANASTAZY,165,male,Unknown,Unknown,0.0
ANATOLIE,165,male,Unknown,Unknown,0.0
JEFFREY,165,male,Unknown,Unknown,0.0
SŁAWOJ,164,male,Unknown,Unknown,0.0
WŁADIMIR,164,male,Unknown,Unknown,0.0
ALEKSEI,163,male,Unknown,Unknown,0.0
BURAK,163,male,Unknown,Unknown,0.0
LOTHAR,163,male,Unknown,Unknown,0.0
ONUR,163,male,Unknown,Unknown,0.0
STEPHAN,163,male,Unknown,Unknown,0.0
KIRILL,162,male,Unknown,Unknown,15.0
DUSTIN,161,male,Unknown,Unknown,0.0
EUGEN,161,male,Unknown,Unknown,0.0
STANISLAW,161,male,Unknown,Unknown,7.0
DMITRI,160,male,Unknown,Unknown,0.0
GUIDO,160,male,Unknown,Unknown,0.0
JÖRG,160,male,Unknown,Unknown,0.0
OLEK,160,male,Unknown,Unknown,14.0
VALIANTSIN,160,male,Unknown,Unknown,0.0
JAROSLAV,159,male,Unknown,Unknown,7.0
YOUSSEF,159,male,Unknown,Unknown,0.0
GAL,158,male,Unknown,Unknown,0.0
KHALED,158,male,Unknown,Unknown,0.0
DOMENICO,157,male,Unknown,Unknown,0.0
NADAV,157,male,Unknown,Unknown,0.0
BERTOLD,156,male,Unknown,Unknown,0.0
DAMIEN,156,male,Unknown,Unknown,0.0
LIOR,156,male,Unknown,Unknown,0.0
ENRIQUE,155,male,Unknown,Unknown,0.0
IOANNIS,155,male,Unknown,Unknown,0.0
JANIS,155,male,Unknown,Unknown,2.0
PAWEL,155,male,Unknown,Unknown,4.0
URI,155,male,Unknown,Unknown,0.0
JOZEF,154,male,Unknown,Unknown,0.0
MERT,154,male,Unknown,Unknown,0.0
NOE,154,male,Unknown,Unknown,10.0
GABRYEL,153,male,Unknown,Unknown,0.0
MELCHIOR,153,male,Unknown,Unknown,0.0
OSMAN,153,male,Unknown,Unknown,0.0
DAROSŁAW,152,male,Unknown,Unknown,0.0
MARCJAN,152,male,Unknown,Unknown,2.0
MIKAEL,152,male,Unknown,Unknown,0.0
TAREK,152,male,Unknown,Unknown,0.0
TONY,152,male,Unknown,Unknown,3.0
ERAN,151,male,Unknown,Unknown,0.0
MARYAN,151,male,Unknown,Unknown,0.0
MIKOLAJ,151,male,Unknown,Unknown,8.0
OMRI,151,male,Unknown,Unknown,0.0
DITMAR,150,male,Unknown,Unknown,0.0
LUCJUSZ,150,male,Unknown,Unknown,4.0
RENÉ,150,male,Unknown,Unknown,0.0
SCOTT,150,male,Unknown,Unknown,0.0
WILIBALD,150,male,Unknown,Unknown,0.0
GERALD,149,male,Unknown,Unknown,4.0
SAID,149,male,Unknown,Unknown,0.0
VALENTINO,149,male,Unknown,Unknown,5.0
DIETMAR,148,male,Unknown,Unknown,0.0
GUILLAUME,148,male,Unknown,Unknown,0.0
ZURAB,148,male,Unknown,Unknown,0.0
DEZYDERIUSZ,147,male,Unknown,Unknown,0.0
IDAN,147,male,Unknown,Unknown,0.0
KOSTYANTYN,146,male,Unknown,Unknown,0.0
MAKAR,146,male,Unknown,Unknown,80.0
TONI,146,male,Unknown,Unknown,0.0
CARL,145,male,Unknown,Unknown,0.0
JOHAN,145,male,Unknown,Unknown,0.0
POLIKARP,145,male,Unknown,Unknown,0.0
TIAGO,145,male,Unknown,Unknown,2.0
ERNST,144,male,Unknown,Unknown,0.0
RENATO,144,male,Unknown,Unknown,0.0
ALVARO,143,male,Unknown,Unknown,0.0
RAJNHOLD,143,male,Unknown,Unknown,0.0
DAMIR,142,male,Unknown,Unknown,51.0
LAURENT,142,male,Unknown,Unknown,0.0
LUCIANO,142,male,Unknown,Unknown,2.0
MUHAMMED,142,male,Unknown,Unknown,0.0
SIEGFRIED,142,male,Unknown,Unknown,0.0
KENNETH,141,male,Unknown,Unknown,0.0
XAWIER,141,male,Unknown,Unknown,0.0
ARKADII,140,male,Unknown,Unknown,0.0
GASPAR,140,male,Unknown,Unknown,0.0
ILAN,140,male,Unknown,Unknown,0.0
JAIME,140,male,Unknown,Unknown,0.0
LEANID,140,male,Unknown,Unknown,0.0
SŁAWOSZ,140,male,Unknown,Unknown,0.0
ZVI,140,male,Unknown,Unknown,0.0
CHAIM,139,male,Unknown,Unknown,0.0
GERD,139,male,Unknown,Unknown,0.0
LEVAN,139,male,Unknown,Unknown,0.0
YAHOR,139,male,Unknown,Unknown,0.0
ANIL,137,male,Unknown,Unknown,0.0
ARSENII,137,male,Unknown,Unknown,7.0
ERAZM,137,male,Unknown,Unknown,0.0
EVGENY,137,male,Unknown,Unknown,0.0
HAMZA,137,male,Unknown,Unknown,0.0
HUNG,137,male,Unknown,Unknown,0.0
OR,137,male,Unknown,Unknown,0.0
ROŚCISŁAW,137,male,Unknown,Unknown,0.0
ADNAN,136,male,Unknown,Unknown,0.0
HEKTOR,136,male,Unknown,Unknown,14.0
KILIAN,136,male,Unknown,Unknown,6.0
MIHAI,136,male,Unknown,Unknown,0.0
ALAIN,135,male,Unknown,Unknown,0.0
GABOR,135,male,Unknown,Unknown,0.0
IBRAGIM,135,male,Unknown,Unknown,0.0
JAREK,135,male,Unknown,Unknown,0.0
VASIL,135,male,Unknown,Unknown,0.0
ALEXANDROS,134,male,Unknown,Unknown,0.0
ARAM,134,male,Unknown,Unknown,2.0
ARIE,134,male,Unknown,Unknown,0.0
DAREK,134,male,Unknown,Unknown,0.0
EUSTACHY,134,male,Unknown,Unknown,0.0
HENRIK,134,male,Unknown,Unknown,0.0
ILIAS,134,male,Unknown,Unknown,0.0
KOSTAS,134,male,Unknown,Unknown,0.0
ADRIEN,133,male,Unknown,Unknown,0.0
EMILIO,133,male,Unknown,Unknown,3.0
MARIN,133,male,Unknown,Unknown,0.0
ÖMER,133,male,Unknown,Unknown,0.0
DOMINIQUE,132,male,Unknown,Unknown,0.0
FRANCO,132,male,Unknown,Unknown,0.0
GIACOMO,132,male,Unknown,Unknown,0.0
MAGNUS,132,male,Unknown,Unknown,2.0
NICOLÁS,132,male,Unknown,Unknown,0.0
RAN,132,male,Unknown,Unknown,0.0
THANH,132,male,Unknown,Unknown,0.0
TIMO,132,male,Unknown,Unknown,0.0
DARIAN,131,male,Unknown,Unknown,0.0
FILIPPO,131,male,Unknown,Unknown,0.0
GIANLUCA,131,male,Unknown,Unknown,0.0
LASHA,131,male,Unknown,Unknown,0.0
LYUBOMYR,131,male,Unknown,Unknown,0.0
YANN,131,male,Unknown,Unknown,0.0
YASIN,131,male,Unknown,Unknown,2.0
IGNACIO,130,male,Unknown,Unknown,0.0
MAJKEL,130,male,Unknown,Unknown,2.0
MAURICIO,130,male,Unknown,Unknown,0.0
NILS,130,male,Unknown,Unknown,0.0
ROLF,130,male,Unknown,Unknown,0.0
TOMMY,130,male,Unknown,Unknown,0.0
ASAF,129,male,Unknown,Unknown,0.0
KONSTANTYN,129,male,Unknown,Unknown,7.0
MILO,129,male,Unknown,Unknown,6.0
DMYTRII,128,male,Unknown,Unknown,0.0
HAKAN,128,male,Unknown,Unknown,0.0
NIKLAS,128,male,Unknown,Unknown,3.0
RADOMIŁ,128,male,Unknown,Unknown,0.0
ZINOVII,128,male,Unknown,Unknown,0.0
ABRAM,127,male,Unknown,Unknown,0.0
AKSEL,127,male,Unknown,Unknown,0.0
MAMUKA,127,male,Unknown,Unknown,0.0
QUANG,127,male,Unknown,Unknown,0.0
RENARD,127,male,Unknown,Unknown,0.0
YEVGENIY,127,male,Unknown,Unknown,0.0
TUAN,126,male,Unknown,Unknown,0.0
VIOREL,126,male,Unknown,Unknown,0.0
GUILLERMO,125,male,Unknown,Unknown,0.0
MARSEL,125,male,Unknown,Unknown,5.0
MUSA,125,male,Unknown,Unknown,0.0
YOSYP,124,male,Unknown,Unknown,0.0
ZAZA,124,male,Unknown,Unknown,0.0
ADEL,123,male,Unknown,Unknown,0.0
ANH,123,male,Unknown,Unknown,0.0
CHRIS,123,male,Unknown,Unknown,0.0
DRAGAN,123,male,Unknown,Unknown,0.0
GIL,123,male,Unknown,Unknown,0.0
HELIODOR,123,male,Unknown,Unknown,0.0
LIWIUSZ,123,male,Unknown,Unknown,2.0
RUSŁAN,123,male,Unknown,Unknown,0.0
TOMIR,123,male,Unknown,Unknown,0.0
AVRAHAM,122,male,Unknown,Unknown,0.0
KAMAL,122,male,Unknown,Unknown,0.0
TIGRAN,122,male,Unknown,Unknown,3.0
BALTAZAR,121,male,Unknown,Unknown,2.0
IZAAK,121,male,Unknown,Unknown,0.0
JULIO,121,male,Unknown,Unknown,0.0
ORLANDO,121,male,Unknown,Unknown,2.0
ROMEO,121,male,Unknown,Unknown,4.0
SHAY,121,male,Unknown,Unknown,0.0
EMANUELE,120,male,Unknown,Unknown,0.0
JACQUES,120,male,Unknown,Unknown,0.0
KIRIL,120,male,Unknown,Unknown,17.0
KYLE,120,male,Unknown,Unknown,0.0
ALEXIS,119,male,Unknown,Unknown,0.0
ASLAN,119,male,Unknown,Unknown,0.0
BILAL,119,male,Unknown,Unknown,2.0
FATIH,119,male,Unknown,Unknown,0.0
GRYGORII,119,male,Unknown,Unknown,0.0
MARCELIN,119,male,Unknown,Unknown,0.0
ANDRIJ,118,male,Unknown,Unknown,2.0
ASHOT,118,male,Unknown,Unknown,0.0
DANNY,118,male,Unknown,Unknown,0.0
GUSTAV,118,male,Unknown,Unknown,7.0
MASSIMILIANO,118,male,Unknown,Unknown,0.0
RAFFAELE,118,male,Unknown,Unknown,0.0
SERGIEJ,118,male,Unknown,Unknown,0.0
DEMIAN,117,male,Unknown,Unknown,28.0
GIORGIO,116,male,Unknown,Unknown,0.0
LOGAN,116,male,Unknown,Unknown,2.0
MARVIN,116,male,Unknown,Unknown,0.0
TOMMASO,116,male,Unknown,Unknown,0.0
VALERI,116,male,Unknown,Unknown,0.0
ZORAN,116,male,Unknown,Unknown,0.0
ELAD,115,male,Unknown,Unknown,0.0
FIODOR,115,male,Unknown,Unknown,0.0
MARCELLO,115,male,Unknown,Unknown,0.0
OREN,115,male,Unknown,Unknown,0.0
WEI,115,male,Unknown,Unknown,0.0
DUC,114,male,Unknown,Unknown,0.0
RAJAN,114,male,Unknown,Unknown,2.0
BORYSŁAW,113,male,Unknown,Unknown,0.0
ENZO,113,male,Unknown,Unknown,5.0
FREDERIC,113,male,Unknown,Unknown,0.0
GHENADIE,113,male,Unknown,Unknown,0.0
HENDRIK,113,male,Unknown,Unknown,0.0
KHALID,113,male,Unknown,Unknown,0.0
PETAR,113,male,Unknown,Unknown,0.0
WENDELIN,113,male,Unknown,Unknown,0.0
GOCHA,112,male,Unknown,Unknown,0.0
CAN,111,male,Unknown,Unknown,0.0
JASPER,111,male,Unknown,Unknown,0.0
SÉBASTIEN,111,male,Unknown,Unknown,0.0
SYMEON,111,male,Unknown,Unknown,0.0
ARTIOM,110,male,Unknown,Unknown,2.0
BERNARDO,110,male,Unknown,Unknown,0.0
EVAN,110,male,Unknown,Unknown,2.0
ISMAEL,110,male,Unknown,Unknown,0.0
JUN,110,male,Unknown,Unknown,0.0
RAYMOND,110,male,Unknown,Unknown,0.0
SHLOMO,110,male,Unknown,Unknown,0.0
TOMISŁAW,110,male,Unknown,Unknown,0.0
YAKIV,110,male,Unknown,Unknown,0.0
YONATAN,110,male,Unknown,Unknown,0.0
YUNUS,110,male,Unknown,Unknown,0.0
CHARLIE,109,male,Unknown,Unknown,2.0
DIMITRI,109,male,Unknown,Unknown,0.0
FARID,109,male,Unknown,Unknown,0.0
OFER,109,male,Unknown,Unknown,0.0
THEODOR,109,male,Unknown,Unknown,9.0
YEVHENIY,109,male,Unknown,Unknown,0.0
ALWIN,108,male,Unknown,Unknown,0.0
AMIN,108,male,Unknown,Unknown,2.0
ATTILA,108,male,Unknown,Unknown,0.0
SALIM,108,male,Unknown,Unknown,0.0
SYLWIN,108,male,Unknown,Unknown,0.0
RAJNER,107,male,Unknown,Unknown,0.0
DIMITAR,106,male,Unknown,Unknown,0.0
HÜSEYIN,106,male,Unknown,Unknown,0.0
MARAT,106,male,Unknown,Unknown,0.0
MATTHIEU,106,male,Unknown,Unknown,0.0
RAMZAN,106,male,Unknown,Unknown,0.0
SHMUEL,106,male,Unknown,Unknown,0.0
ADEM,105,male,Unknown,Unknown,2.0
ANATOLIUSZ,105,male,Unknown,Unknown,0.0
ARSENIUSZ,105,male,Unknown,Unknown,0.0
KARSTEN,105,male,Unknown,Unknown,0.0
MARIANO,105,male,Unknown,Unknown,0.0
SEBASTIEN,105,male,Unknown,Unknown,0.0
EVGENII,104,male,Unknown,Unknown,2.0
GEVORG,104,male,Unknown,Unknown,0.0
IOAN,104,male,Unknown,Unknown,0.0
ITAMAR,104,male,Unknown,Unknown,0.0
LEANDRO,104,male,Unknown,Unknown,0.0
NEIL,104,male,Unknown,Unknown,0.0
ORFEUSZ,104,male,Unknown,Unknown,0.0
ALEKSANDRE,103,male,Unknown,Unknown,2.0
FRANÇOIS,103,male,Unknown,Unknown,0.0
MAURIZIO,103,male,Unknown,Unknown,0.0
SERKAN,103,male,Unknown,Unknown,0.0
WALID,103,male,Unknown,Unknown,0.0
ARNO,102,male,Unknown,Unknown,0.0
GLEB,102,male,Unknown,Unknown,11.0
RENISŁAW,102,male,Unknown,Unknown,0.0
STEFFEN,102,male,Unknown,Unknown,0.0
THEODORE,102,male,Unknown,Unknown,5.0
ALEKSIEJ,101,male,Unknown,Unknown,0.0
ELI,101,male,Unknown,Unknown,0.0
FRÉDÉRIC,101,male,Unknown,Unknown,0.0
GENNADIY,101,male,Unknown,Unknown,0.0
GRIGORE,101,male,Unknown,Unknown,0.0
SAMVEL,101,male,Unknown,Unknown,0.0
WŁODZISŁAW,101,male,Unknown,Unknown,0.0
WOŁODYMYR,101,male,Unknown,Unknown,0.0
ZBISŁAW,101,male,Unknown,Unknown,0.0
ELDAR,100,male,Unknown,Unknown,4.0
HUGON,100,male,Unknown,Unknown,0.0
JAMIE,100,male,Unknown,Unknown,2.0
LIONEL,100,male,Unknown,Unknown,0.0
ANIS,99,male,Unknown,Unknown,0.0
JAMAL,99,male,Unknown,Unknown,0.0
NABIL,99,male,Unknown,Unknown,0.0
WIRGILIUSZ,99,male,Unknown,Unknown,0.0
YANIV,99,male,Unknown,Unknown,0.0
CARSTEN,98,male,Unknown,Unknown,0.0
